flight_date,airline,class,from,dep_time,to,arr_time,duration,price,stops
28-06-2023,SpiceJet,economy,Delhi,18:55,Mumbai,21:05,"02h 10m","6,121",non-stop
28-06-2023,SpiceJet,economy,Delhi,18:10,Mumbai,07:25,"13h 15m","6,333",1-stop
28-06-2023,Vistara,economy,Delhi,19:00,Mumbai,21:15,"02h 15m","6,757",non-stop
28-06-2023,"GO FIRST",economy,Delhi,14:20,Mumbai,16:35,"02h 15m","6,597",non-stop
28-06-2023,"GO FIRST",economy,Delhi,21:00,Mumbai,23:15,"02h 15m","6,597",non-stop
28-06-2023,Vistara,economy,Delhi,11:40,Mumbai,14:00,"02h 20m","7,075",non-stop
28-06-2023,"Air India",economy,Delhi,18:00,Mumbai,20:00,"02h 00m","6,863",non-stop
28-06-2023,"GO FIRST",economy,Delhi,15:00,Mumbai,17:15,"02h 15m","7,181",non-stop
28-06-2023,Indigo,economy,Delhi,06:25,Mumbai,16:40,"10h 15m","7,494",1-stop
28-06-2023,Indigo,economy,Delhi,09:35,Mumbai,14:35,"05h 00m","7,659",1-stop
28-06-2023,Indigo,economy,Delhi,12:00,Mumbai,14:10,"02h 10m","7,923",non-stop
28-06-2023,Indigo,economy,Delhi,18:40,Mumbai,20:50,"02h 10m","8,136",non-stop
28-06-2023,Indigo,economy,Delhi,17:15,Mumbai,19:25,"02h 10m","8,454",non-stop
28-06-2023,Indigo,economy,Delhi,14:20,Mumbai,16:35,"02h 15m","8,454",non-stop
28-06-2023,Vistara,economy,Delhi,15:30,Mumbai,17:40,"02h 10m","9,620",non-stop
28-06-2023,Vistara,economy,Delhi,13:40,Mumbai,15:15,"25h 35m","10,088",1-stop
28-06-2023,AirAsia,economy,Delhi,19:00,Mumbai,07:15,"12h 15m","9,938",1-stop
28-06-2023,"Air India",economy,Delhi,13:00,Mumbai,13:35,"24h 35m","10,088",1-stop
28-06-2023,Indigo,economy,Delhi,13:50,Mumbai,19:50,"06h 00m","10,628",1-stop
28-06-2023,Vistara,economy,Delhi,07:30,Mumbai,23:00,"15h 30m","11,158",1-stop
28-06-2023,SpiceJet,economy,Delhi,19:20,Mumbai,10:35,"15h 15m","10,867",1-stop
28-06-2023,"Air India",economy,Delhi,20:00,Mumbai,20:45,"24h 45m","10,893",1-stop
28-06-2023,"GO FIRST",economy,Delhi,06:00,Mumbai,20:15,"14h 15m","10,972",1-stop
28-06-2023,Indigo,economy,Delhi,21:50,Mumbai,08:15,"10h 25m","11,052",1-stop
28-06-2023,Vistara,economy,Delhi,20:35,Mumbai,14:30,"17h 55m","11,529",1-stop
28-06-2023,Vistara,economy,Delhi,17:40,Mumbai,14:30,"20h 50m","11,529",1-stop
28-06-2023,Vistara,economy,Delhi,20:35,Mumbai,23:00,"26h 25m","11,529",1-stop
28-06-2023,Indigo,economy,Delhi,18:00,Mumbai,22:25,"04h 25m","11,439",1-stop
28-06-2023,Indigo,economy,Delhi,14:05,Mumbai,22:25,"08h 20m","11,439",1-stop
28-06-2023,"Air India",economy,Delhi,19:00,Mumbai,15:50,"20h 50m","11,583",1-stop
28-06-2023,Vistara,economy,Delhi,10:25,Mumbai,23:00,"12h 35m","12,219",1-stop
28-06-2023,Vistara,economy,Delhi,08:05,Mumbai,08:15,"24h 10m","12,272",1-stop
28-06-2023,SpiceJet,economy,Delhi,19:20,Mumbai,23:50,"04h 30m","11,927",1-stop
28-06-2023,Indigo,economy,Delhi,14:05,Mumbai,17:55,"03h 50m","11,932",1-stop
28-06-2023,Indigo,economy,Delhi,10:15,Mumbai,17:55,"07h 40m","11,932",1-stop
28-06-2023,"Air India",economy,Delhi,21:15,Mumbai,13:45,"16h 30m","12,019",1-stop
28-06-2023,Indigo,economy,Delhi,05:15,Mumbai,10:05,"04h 50m","12,113",1-stop
28-06-2023,SpiceJet,economy,Delhi,15:45,Mumbai,17:30,"25h 45m","12,130",1-stop
28-06-2023,"GO FIRST",economy,Delhi,10:50,Mumbai,21:50,"11h 00m","12,165",2+-stop
28-06-2023,"GO FIRST",economy,Delhi,18:40,Mumbai,09:50,"15h 10m","12,165",1-stop
28-06-2023,"Air India",economy,Delhi,21:15,Mumbai,08:35,"11h 20m","12,272",1-stop
28-06-2023,"Air India",economy,Delhi,21:15,Mumbai,21:05,"23h 50m","12,272",1-stop
28-06-2023,"Air India",economy,Delhi,06:10,Mumbai,08:35,"26h 25m","12,272",1-stop
28-06-2023,"GO FIRST",economy,Delhi,16:40,Mumbai,21:25,"04h 45m","12,351",1-stop
28-06-2023,Vistara,economy,Delhi,17:40,Mumbai,23:00,"05h 20m","12,749",1-stop
28-06-2023,"Air India",economy,Delhi,12:45,Mumbai,13:35,"24h 50m","12,421",1-stop
28-06-2023,Vistara,economy,Delhi,14:20,Mumbai,16:30,"02h 10m","12,908",non-stop
28-06-2023,"Air India",economy,Delhi,06:10,Mumbai,21:05,"14h 55m","12,590",1-stop
28-06-2023,Vistara,economy,Delhi,13:20,Mumbai,16:00,"26h 40m","13,014",1-stop
28-06-2023,Indigo,economy,Delhi,17:55,Mumbai,23:15,"05h 20m","12,696",1-stop
28-06-2023,Indigo,economy,Delhi,12:55,Mumbai,23:15,"10h 20m","12,696",1-stop
28-06-2023,AirAsia,economy,Delhi,16:05,Mumbai,07:15,"15h 10m","13,120",1-stop
28-06-2023,Vistara,economy,Delhi,14:45,Mumbai,14:30,"23h 45m","13,544",1-stop
28-06-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,14:15,"05h 05m","13,200",1-stop
28-06-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,16:15,"07h 05m","13,200",1-stop
28-06-2023,"Air India",economy,Delhi,11:30,Mumbai,13:35,"26h 05m","13,217",1-stop
28-06-2023,Vistara,economy,Delhi,09:05,Mumbai,08:15,"23h 10m","13,650",1-stop
28-06-2023,SpiceJet,economy,Delhi,07:45,Mumbai,12:00,"04h 15m","13,332",1-stop
28-06-2023,Indigo,economy,Delhi,15:10,Mumbai,20:35,"05h 25m","13,412",1-stop
28-06-2023,"Air India",economy,Delhi,07:05,Mumbai,15:05,"08h 00m","13,650",1-stop
28-06-2023,Vistara,economy,Delhi,19:50,Mumbai,08:15,"12h 25m","14,180",1-stop
28-06-2023,Vistara,economy,Delhi,19:50,Mumbai,20:15,"24h 25m","14,180",1-stop
28-06-2023,Vistara,economy,Delhi,19:50,Mumbai,21:50,"26h 00m","14,180",1-stop
28-06-2023,Indigo,economy,Delhi,07:20,Mumbai,12:25,"05h 05m","13,905",1-stop
28-06-2023,Vistara,economy,Delhi,17:10,Mumbai,21:35,"04h 25m","14,711",1-stop
28-06-2023,Vistara,economy,Delhi,19:55,Mumbai,11:40,"15h 45m","14,711",1-stop
28-06-2023,Vistara,economy,Delhi,19:55,Mumbai,22:35,"26h 40m","14,711",1-stop
28-06-2023,Vistara,economy,Delhi,07:10,Mumbai,11:40,"28h 30m","14,711",1-stop
28-06-2023,"GO FIRST",economy,Delhi,06:25,Mumbai,18:10,"11h 45m","14,377",1-stop
28-06-2023,"Air India",economy,Delhi,16:55,Mumbai,12:25,"19h 30m","14,393",1-stop
28-06-2023,Vistara,economy,Delhi,14:45,Mumbai,23:00,"08h 15m","14,764",1-stop
28-06-2023,Vistara,economy,Delhi,17:35,Mumbai,08:15,"14h 40m","14,923",1-stop
28-06-2023,Vistara,economy,Delhi,17:35,Mumbai,20:15,"26h 40m","14,923",1-stop
28-06-2023,Vistara,economy,Delhi,17:35,Mumbai,21:50,"28h 15m","14,923",1-stop
28-06-2023,Indigo,economy,Delhi,12:45,Mumbai,20:45,"08h 00m","14,891",1-stop
28-06-2023,Vistara,economy,Delhi,08:05,Mumbai,21:50,"13h 45m","15,507",1-stop
28-06-2023,Vistara,economy,Delhi,08:05,Mumbai,11:25,"27h 20m","15,507",1-stop
28-06-2023,Vistara,economy,Delhi,15:55,Mumbai,20:20,"28h 25m","15,559",1-stop
28-06-2023,"Air India",economy,Delhi,20:15,Mumbai,12:25,"16h 10m","15,241",1-stop
28-06-2023,Indigo,economy,Delhi,07:25,Mumbai,16:05,"08h 40m","15,384",1-stop
28-06-2023,Indigo,economy,Delhi,22:15,Mumbai,08:25,"10h 10m","15,384",1-stop
28-06-2023,Vistara,economy,Delhi,20:40,Mumbai,22:50,"02h 10m","15,877",non-stop
28-06-2023,Vistara,economy,Delhi,17:45,Mumbai,20:05,"02h 20m","15,877",non-stop
28-06-2023,"Air India",economy,Delhi,09:50,Mumbai,15:55,"30h 05m","15,559","1-stop
												Via Chennai
												"
28-06-2023,Indigo,economy,Delhi,21:15,Mumbai,23:30,"02h 15m","15,877",non-stop
28-06-2023,Indigo,economy,Delhi,09:05,Mumbai,13:15,"04h 10m","15,877",1-stop
28-06-2023,Indigo,economy,Delhi,09:35,Mumbai,18:50,"09h 15m","15,877",1-stop
28-06-2023,"Air India",economy,Delhi,20:40,Mumbai,17:05,"20h 25m","15,983",1-stop
28-06-2023,"Air India",economy,Delhi,16:15,Mumbai,17:05,"24h 50m","15,983",1-stop
28-06-2023,"Air India",economy,Delhi,17:05,Mumbai,22:25,"29h 20m","16,407",1-stop
28-06-2023,Vistara,economy,Delhi,18:40,Mumbai,14:45,"20h 05m","16,832",1-stop
28-06-2023,Vistara,economy,Delhi,09:05,Mumbai,21:50,"12h 45m","16,885",1-stop
28-06-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,14:05,"08h 00m","16,991",1-stop
28-06-2023,Vistara,economy,Delhi,15:55,Mumbai,13:00,"21h 05m","17,362",1-stop
28-06-2023,"GO FIRST",economy,Delhi,09:15,Mumbai,18:10,"08h 55m","17,028",1-stop
28-06-2023,Vistara,economy,Delhi,19:50,Mumbai,11:25,"15h 35m","17,415",1-stop
28-06-2023,Vistara,economy,Delhi,08:05,Mumbai,20:15,"12h 10m","17,521",1-stop
28-06-2023,"GO FIRST",economy,Delhi,12:50,Mumbai,20:20,"07h 30m","17,307",1-stop
28-06-2023,"Air India",economy,Delhi,06:05,Mumbai,15:50,"09h 45m","17,468",1-stop
28-06-2023,Vistara,economy,Delhi,17:35,Mumbai,11:25,"17h 50m","18,158",1-stop
28-06-2023,Vistara,economy,Delhi,14:15,Mumbai,08:15,"18h 00m","18,210",1-stop
28-06-2023,Vistara,economy,Delhi,17:25,Mumbai,11:40,"18h 15m","18,316",1-stop
28-06-2023,"Air India",economy,Delhi,06:50,Mumbai,20:05,"13h 15m","18,316",1-stop
28-06-2023,Vistara,economy,Delhi,09:05,Mumbai,20:15,"11h 10m","18,900",1-stop
28-06-2023,Vistara,economy,Delhi,13:40,Mumbai,21:35,"07h 55m","19,430",1-stop
28-06-2023,"Air India",economy,Delhi,17:20,Mumbai,08:35,"15h 15m","19,801",1-stop
28-06-2023,"Air India",economy,Delhi,13:30,Mumbai,08:35,"19h 05m","19,801",1-stop
28-06-2023,"Air India",economy,Delhi,13:30,Mumbai,21:05,"07h 35m","20,119",1-stop
28-06-2023,Vistara,economy,Delhi,14:15,Mumbai,21:50,"07h 35m","21,445",1-stop
28-06-2023,Vistara,economy,Delhi,11:10,Mumbai,14:45,"27h 35m","21,498",1-stop
28-06-2023,"GO FIRST",economy,Delhi,11:50,Mumbai,18:10,"06h 20m","22,118",1-stop
28-06-2023,"Air India",economy,Delhi,09:45,Mumbai,08:35,"22h 50m","22,983",1-stop
28-06-2023,Vistara,economy,Delhi,14:15,Mumbai,20:15,"06h 00m","23,460",1-stop
28-06-2023,"Air India",economy,Delhi,10:15,Mumbai,15:05,"04h 50m","23,195",1-stop
28-06-2023,"Air India",economy,Delhi,09:45,Mumbai,21:05,"11h 20m","23,301",1-stop
28-06-2023,"GO FIRST",economy,Delhi,08:40,Mumbai,14:35,"05h 55m","23,726",1-stop
28-06-2023,"Air India",economy,Delhi,18:30,Mumbai,15:05,"20h 35m","24,467",1-stop
28-06-2023,"Air India",economy,Delhi,12:55,Mumbai,15:05,"26h 10m","24,467",1-stop
28-06-2023,"Air India",economy,Delhi,16:50,Mumbai,23:05,"06h 15m","24,679",1-stop
28-06-2023,"Air India",economy,Delhi,13:15,Mumbai,15:05,"25h 50m","25,475","1-stop
												Via GOP
												"
28-06-2023,"Air India",economy,Delhi,16:55,Mumbai,20:05,"27h 10m","26,588",1-stop
28-06-2023,"Air India",economy,Delhi,20:15,Mumbai,20:05,"23h 50m","27,437",1-stop
28-06-2023,"Air India",economy,Delhi,11:00,Mumbai,17:25,"06h 25m","29,876",1-stop
28-06-2023,"Air India",economy,Delhi,14:10,Mumbai,23:05,"08h 55m","31,573",1-stop
29-06-2023,SpiceJet,economy,Delhi,18:55,Mumbai,21:05,"02h 10m","6,013",non-stop
29-06-2023,SpiceJet,economy,Delhi,06:50,Mumbai,09:05,"02h 15m","6,013",non-stop
29-06-2023,SpiceJet,economy,Delhi,05:50,Mumbai,08:10,"02h 20m","6,013",non-stop
29-06-2023,SpiceJet,economy,Delhi,06:20,Mumbai,08:40,"02h 20m","6,013",non-stop
29-06-2023,SpiceJet,economy,Delhi,19:15,Mumbai,21:35,"02h 20m","6,013",non-stop
29-06-2023,SpiceJet,economy,Delhi,19:45,Mumbai,22:05,"02h 20m","6,013",non-stop
29-06-2023,Vistara,economy,Delhi,14:20,Mumbai,16:30,"02h 10m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,15:30,Mumbai,17:40,"02h 10m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,19:50,Mumbai,22:00,"02h 10m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,10:20,Mumbai,12:35,"02h 15m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,19:00,Mumbai,21:15,"02h 15m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,11:40,Mumbai,14:00,"02h 20m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,17:45,Mumbai,20:05,"02h 20m","6,015",non-stop
29-06-2023,Vistara,economy,Delhi,09:30,Mumbai,11:35,"02h 05m","6,121",non-stop
29-06-2023,Vistara,economy,Delhi,20:40,Mumbai,22:50,"02h 10m","6,121",non-stop
29-06-2023,"GO FIRST",economy,Delhi,14:20,Mumbai,16:35,"02h 15m","6,014",non-stop
29-06-2023,"GO FIRST",economy,Delhi,15:00,Mumbai,17:15,"02h 15m","6,014",non-stop
29-06-2023,"GO FIRST",economy,Delhi,19:40,Mumbai,21:55,"02h 15m","6,014",non-stop
29-06-2023,"GO FIRST",economy,Delhi,21:00,Mumbai,23:15,"02h 15m","6,014",non-stop
29-06-2023,"GO FIRST",economy,Delhi,10:30,Mumbai,12:50,"02h 20m","6,014",non-stop
29-06-2023,"GO FIRST",economy,Delhi,18:50,Mumbai,21:10,"02h 20m","6,014",non-stop
29-06-2023,Indigo,economy,Delhi,06:30,Mumbai,08:40,"02h 10m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,12:00,Mumbai,14:10,"02h 10m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,17:15,Mumbai,19:25,"02h 10m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,18:40,Mumbai,20:50,"02h 10m","6,015",non-stop
29-06-2023,SpiceJet,economy,Delhi,07:20,Mumbai,09:35,"02h 15m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,10:50,Mumbai,13:05,"02h 15m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,14:20,Mumbai,16:35,"02h 15m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,21:15,Mumbai,23:30,"02h 15m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,08:45,Mumbai,11:05,"02h 20m","6,015",non-stop
29-06-2023,Indigo,economy,Delhi,09:30,Mumbai,12:00,"02h 30m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,18:00,Mumbai,20:00,"02h 00m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,07:00,Mumbai,09:05,"02h 05m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,08:00,Mumbai,10:10,"02h 10m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,20:00,Mumbai,22:10,"02h 10m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,09:00,Mumbai,11:15,"02h 15m","6,015",non-stop
29-06-2023,"Air India",economy,Delhi,19:00,Mumbai,21:15,"02h 15m","6,015",non-stop
29-06-2023,AirAsia,economy,Delhi,16:05,Mumbai,07:15,"15h 10m","6,008",1-stop
29-06-2023,"GO FIRST",economy,Delhi,12:20,Mumbai,18:10,"05h 50m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,09:15,Mumbai,18:10,"08h 55m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,12:50,Mumbai,22:05,"09h 15m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,06:25,Mumbai,18:10,"11h 45m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,19:25,Mumbai,07:45,"12h 20m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,18:40,Mumbai,09:50,"15h 10m","6,014",1-stop
29-06-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,21:50,"15h 45m","6,014",1-stop
29-06-2023,"Air India",economy,Delhi,17:50,Mumbai,21:35,"03h 45m","6,015","1-stop
												Via IXU
												"
29-06-2023,SpiceJet,economy,Delhi,19:20,Mumbai,23:50,"04h 30m","6,015",1-stop
29-06-2023,Indigo,economy,Delhi,06:25,Mumbai,16:40,"10h 15m","6,015",1-stop
29-06-2023,Indigo,economy,Delhi,12:55,Mumbai,23:15,"10h 20m","6,015",1-stop
29-06-2023,Indigo,economy,Delhi,21:50,Mumbai,08:15,"10h 25m","6,015",1-stop
29-06-2023,SpiceJet,economy,Delhi,19:20,Mumbai,10:35,"15h 15m","6,015",1-stop
29-06-2023,SpiceJet,economy,Delhi,15:45,Mumbai,17:30,"25h 45m","6,015",1-stop
29-06-2023,AirAsia,economy,Delhi,04:25,Mumbai,06:35,"02h 10m","6,200",non-stop
29-06-2023,Indigo,economy,Delhi,07:15,Mumbai,09:25,"02h 10m","6,227",non-stop
29-06-2023,SpiceJet,economy,Delhi,18:10,Mumbai,07:25,"13h 15m","6,333",1-stop
29-06-2023,Vistara,economy,Delhi,08:50,Mumbai,11:10,"02h 20m","6,757",non-stop
29-06-2023,Indigo,economy,Delhi,17:55,Mumbai,23:15,"05h 20m","6,507",1-stop
29-06-2023,"GO FIRST",economy,Delhi,08:00,Mumbai,10:10,"02h 10m","6,597",non-stop
29-06-2023,Indigo,economy,Delhi,22:15,Mumbai,08:25,"10h 10m","7,001",1-stop
29-06-2023,Indigo,economy,Delhi,14:05,Mumbai,17:55,"03h 50m","7,494",1-stop
29-06-2023,Indigo,economy,Delhi,10:15,Mumbai,17:55,"07h 40m","7,494",1-stop
29-06-2023,Indigo,economy,Delhi,14:05,Mumbai,22:25,"08h 20m","7,494",1-stop
29-06-2023,"Air India",economy,Delhi,05:55,Mumbai,23:25,"17h 30m","8,497",1-stop
29-06-2023,Vistara,economy,Delhi,17:10,Mumbai,11:30,"18h 20m","9,090",1-stop
29-06-2023,Vistara,economy,Delhi,13:40,Mumbai,11:30,"21h 50m","9,090",1-stop
29-06-2023,"Air India",economy,Delhi,19:00,Mumbai,15:50,"20h 50m","8,878",1-stop
29-06-2023,"Air India",economy,Delhi,13:00,Mumbai,15:50,"26h 50m","8,878",1-stop
29-06-2023,"GO FIRST",economy,Delhi,06:00,Mumbai,20:15,"14h 15m","8,958",1-stop
29-06-2023,Indigo,economy,Delhi,12:45,Mumbai,20:45,"08h 00m","8,974",1-stop
29-06-2023,"Air India",economy,Delhi,05:35,Mumbai,20:45,"15h 10m","9,090",1-stop
29-06-2023,"Air India",economy,Delhi,05:15,Mumbai,23:05,"17h 50m","9,090","1-stop
												Via Raipur
												"
29-06-2023,"GO FIRST",economy,Delhi,16:40,Mumbai,21:25,"04h 45m","9,541",1-stop
29-06-2023,Vistara,economy,Delhi,14:45,Mumbai,23:00,"08h 15m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,10:25,Mumbai,23:00,"12h 35m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,20:35,Mumbai,10:00,"13h 25m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,20:35,Mumbai,14:30,"17h 55m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,14:45,Mumbai,10:00,"19h 15m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,10:25,Mumbai,10:00,"23h 35m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,14:45,Mumbai,14:30,"23h 45m","9,938",1-stop
29-06-2023,Vistara,economy,Delhi,20:35,Mumbai,23:00,"26h 25m","9,938",1-stop
29-06-2023,"Air India",economy,Delhi,06:05,Mumbai,15:50,"09h 45m","9,620",1-stop
29-06-2023,Indigo,economy,Delhi,13:50,Mumbai,19:50,"06h 00m","9,886",1-stop
29-06-2023,"Air India",economy,Delhi,16:30,Mumbai,16:25,"23h 55m","10,004",1-stop
29-06-2023,"Air India",economy,Delhi,13:00,Mumbai,13:35,"24h 35m","10,088",1-stop
29-06-2023,Vistara,economy,Delhi,17:10,Mumbai,21:35,"04h 25m","10,681",1-stop
29-06-2023,Vistara,economy,Delhi,17:40,Mumbai,23:00,"05h 20m","10,681",1-stop
29-06-2023,Vistara,economy,Delhi,13:40,Mumbai,21:35,"07h 55m","10,681",1-stop
29-06-2023,Vistara,economy,Delhi,17:40,Mumbai,10:00,"16h 20m","10,681",1-stop
29-06-2023,Vistara,economy,Delhi,17:40,Mumbai,14:30,"20h 50m","10,681",1-stop
29-06-2023,"Air India",economy,Delhi,20:00,Mumbai,20:45,"24h 45m","10,363",1-stop
29-06-2023,Indigo,economy,Delhi,18:00,Mumbai,22:25,"04h 25m","10,452",1-stop
29-06-2023,Indigo,economy,Delhi,09:05,Mumbai,13:15,"04h 10m","10,628",1-stop
29-06-2023,"GO FIRST",economy,Delhi,09:10,Mumbai,16:15,"07h 05m","10,654",1-stop
29-06-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,14:05,"08h 00m","10,681",1-stop
29-06-2023,"Air India",economy,Delhi,18:40,Mumbai,17:25,"22h 45m","10,787",1-stop
29-06-2023,Vistara,economy,Delhi,18:40,Mumbai,14:45,"20h 05m","11,317",1-stop
29-06-2023,Vistara,economy,Delhi,13:20,Mumbai,16:00,"26h 40m","11,689",1-stop
29-06-2023,Vistara,economy,Delhi,11:10,Mumbai,14:45,"27h 35m","11,741",1-stop
29-06-2023,"GO FIRST",economy,Delhi,06:05,Mumbai,18:10,"12h 05m","11,408",2+-stop
29-06-2023,"GO FIRST",economy,Delhi,11:50,Mumbai,18:10,"06h 20m","11,725",1-stop
29-06-2023,Vistara,economy,Delhi,13:20,Mumbai,18:20,"05h 00m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,16:05,Mumbai,21:50,"05h 45m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,14:15,Mumbai,20:15,"06h 00m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,14:15,Mumbai,21:50,"07h 35m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,09:05,Mumbai,20:15,"11h 10m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,08:05,Mumbai,20:15,"12h 10m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,19:50,Mumbai,08:15,"12h 25m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,09:05,Mumbai,21:50,"12h 45m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,08:05,Mumbai,21:50,"13h 45m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,19:50,Mumbai,10:15,"14h 25m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,17:35,Mumbai,08:15,"14h 40m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,19:50,Mumbai,11:25,"15h 35m","12,272",1-stop
29-06-2023,Vistara,economy,Delhi,16:05,Mumbai,08:15,"16h 10m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,04:55,Mumbai,13:45,"08h 50m","12,019",1-stop
29-06-2023,"Air India",economy,Delhi,13:30,Mumbai,21:05,"07h 35m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,09:45,Mumbai,21:05,"11h 20m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,21:15,Mumbai,08:35,"11h 20m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,06:10,Mumbai,21:05,"14h 55m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,17:20,Mumbai,08:35,"15h 15m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,13:30,Mumbai,08:35,"19h 05m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,09:45,Mumbai,08:35,"22h 50m","12,272",1-stop
29-06-2023,"Air India",economy,Delhi,06:10,Mumbai,08:35,"26h 25m","12,272",1-stop
29-06-2023,SpiceJet,economy,Delhi,15:30,Mumbai,12:35,"21h 05m","12,350",1-stop
29-06-2023,"Air India",economy,Delhi,06:20,Mumbai,13:35,"07h 15m","12,421",1-stop
29-06-2023,Indigo,economy,Delhi,07:20,Mumbai,12:25,"05h 05m","12,425",1-stop
29-06-2023,"Air India",economy,Delhi,14:30,Mumbai,16:25,"25h 55m","12,484",1-stop
29-06-2023,Indigo,economy,Delhi,05:15,Mumbai,10:05,"04h 50m","12,643",1-stop
29-06-2023,Vistara,economy,Delhi,15:55,Mumbai,23:30,"07h 35m","13,120",1-stop
29-06-2023,Vistara,economy,Delhi,19:55,Mumbai,11:40,"15h 45m","13,120",1-stop
29-06-2023,Vistara,economy,Delhi,17:25,Mumbai,11:40,"18h 15m","13,120",1-stop
29-06-2023,Vistara,economy,Delhi,19:55,Mumbai,14:30,"18h 35m","13,120",1-stop
29-06-2023,Vistara,economy,Delhi,17:25,Mumbai,14:30,"21h 05m","13,120",1-stop
29-06-2023,"Air India",economy,Delhi,20:40,Mumbai,08:05,"11h 25m","13,120",1-stop
29-06-2023,"Air India",economy,Delhi,16:15,Mumbai,08:05,"15h 50m","13,120",1-stop
29-06-2023,"Air India",economy,Delhi,20:15,Mumbai,12:25,"16h 10m","13,120",1-stop
29-06-2023,"Air India",economy,Delhi,16:55,Mumbai,12:25,"19h 30m","13,120",1-stop
29-06-2023,"Air India",economy,Delhi,20:15,Mumbai,20:05,"23h 50m","13,120",1-stop
29-06-2023,"GO FIRST",economy,Delhi,10:50,Mumbai,18:20,"07h 30m","13,173",1-stop
29-06-2023,Vistara,economy,Delhi,19:55,Mumbai,09:00,"13h 05m","13,544",1-stop
29-06-2023,Vistara,economy,Delhi,17:25,Mumbai,09:00,"15h 35m","13,544",1-stop
29-06-2023,Vistara,economy,Delhi,13:30,Mumbai,09:00,"19h 30m","13,544",1-stop
29-06-2023,Vistara,economy,Delhi,07:10,Mumbai,09:00,"25h 50m","13,544",1-stop
29-06-2023,SpiceJet,economy,Delhi,07:45,Mumbai,12:00,"04h 15m","13,332",1-stop
29-06-2023,Vistara,economy,Delhi,13:30,Mumbai,22:35,"09h 05m","14,711",1-stop
29-06-2023,Vistara,economy,Delhi,07:10,Mumbai,22:35,"15h 25m","14,711",1-stop
29-06-2023,"Air India",economy,Delhi,10:55,Mumbai,16:35,"05h 40m","14,923",1-stop
29-06-2023,"Air India",economy,Delhi,10:55,Mumbai,22:25,"11h 30m","15,294",1-stop
29-06-2023,Vistara,economy,Delhi,07:30,Mumbai,23:30,"16h 00m","15,983",1-stop
29-06-2023,"Air India",economy,Delhi,09:50,Mumbai,15:55,"30h 05m","15,877","1-stop
												Via Chennai
												"
29-06-2023,"Air India",economy,Delhi,13:15,Mumbai,17:50,"04h 35m","15,983",1-stop
29-06-2023,"Air India",economy,Delhi,09:50,Mumbai,17:05,"07h 15m","15,983",1-stop
